year,month,day,T,Tmax,Tmin,Pr,P,e,VPD,RH,RHmin,u,u10max,N,Sd,Ld,EP,ET0,Tw0,Twinf,N_k,Sd_k,Ld_k,EP_k,ET0_k,Tw0_k,Twinf_k
YY,MM,DD,（C),（C),（C),(mm),(hPa),(hPa),(hPa),(%),(%),(m/s),(m/s),(h),(Wm-2),(Wm-2),(mm),(mm),（C),（C),(h),(Wm-2),(Wm-2),(mm),(mm),（C),（C)
1976,5,18,19.4,24.3,14.1,0,1006.2,14.8,7.73,65.7,48,2.79,4.53,8.1,215.5,356.8,5.094,3.346,19.98,17.36,7.3,-99999,-99999,-99999,-99999,-99999,17.36
1976,5,19,15.3,19.1,13.3,28,1007.2,15.2,2.18,87.4,47,2.04,6.8,1.5,82.9,370.1,1.635,1.045,16.42,14.67,1.4,-99999,-99999,-99999,-99999,-99999,14.67
1976,5,20,15.6,19.6,13.1,0,1013.1,13.2,4.52,74.5,54,2.64,3.78,11.1,276.3,317,5.146,3.097,19.44,14.29,11.2,-99999,-99999,-99999,-99999,-99999,14.29
1976,5,21,15.4,18.2,13.6,16,1008.4,15.4,2.1,88,66,1.59,3.02,0.5,63,375,1.345,0.869,16.51,14.8,0.7,-99999,-99999,-99999,-99999,-99999,14.8
1976,5,22,18.4,27.4,13.7,3,1005.1,17.5,3.66,82.7,64,1.36,2.27,4.7,147.7,373.8,2.49,1.594,20.85,17.42,3.9,-99999,-99999,-99999,-99999,-99999,17.42
1976,5,23,18,20.2,16.6,35,1007.1,19.7,0.94,95.5,81,1.51,3.02,1.2,77.3,388.7,1.238,0.769,19.82,17.75,1.1,-99999,-99999,-99999,-99999,-99999,17.75
1976,5,24,20.1,22.9,17,0,1009.1,18.6,4.93,79.1,61,1.51,2.27,3.7,127.8,397.6,2.146,1.456,20.52,18.83,1.4,-99999,-99999,-99999,-99999,-99999,18.83
1976,5,25,20.4,22.1,18.9,57,1005.6,22.9,1.07,95.5,92,1.89,3.78,0,40.6,412.5,0.872,0.573,21.05,20.13,0,-99999,-99999,-99999,-99999,-99999,20.13
1976,5,26,22.5,26.9,20.4,0,1001.6,23.3,3.95,85.5,66,1.81,3.02,6.2,178.5,391.5,3.583,2.326,25.26,21.55,6.1,-99999,-99999,-99999,-99999,-99999,21.55
1976,5,27,17.8,21,15.9,17,1002,18,2.38,88.3,62,1.74,3.02,0,40.7,396.9,1.138,0.777,18,17.15,0,-99999,-99999,-99999,-99999,-99999,17.15
1976,5,28,20.4,25.4,14.9,0,1001.5,15,8.97,62.6,36,2.49,4.53,12.8,311.9,336.7,6.965,4.511,23.1,18.08,12.8,-99999,-99999,-99999,-99999,-99999,18.08
1976,5,29,22,25.9,17.4,0,999.2,19.2,7.24,72.6,58,2.94,4.53,10.6,267.6,364.1,6.182,3.984,23.91,20.22,10.4,-99999,-99999,-99999,-99999,-99999,20.22
1976,5,30,19.1,20.9,16.7,0,1002.5,17.6,4.51,79.6,71,2.11,3.78,0,40.9,403.9,1.76,1.253,18.3,17.91,0,-99999,-99999,-99999,-99999,-99999,17.91
1976,5,31,20.5,25.1,16.7,0,1002.5,19,5.12,78.8,51,1.74,3.02,9.6,247.6,372.8,3.849,2.5,23.29,19.2,6.7,-99999,-99999,-99999,-99999,-99999,19.2
1976,6,1,21.7,25.1,19.2,2,999,22.5,3.46,86.7,69,1.89,3.78,2.6,106.4,398,2.691,1.764,23.45,20.85,3.6,-99999,-99999,-99999,-99999,-99999,20.85
1976,6,2,23.3,27.7,19.7,1,1000.4,22.5,6.11,78.7,55,1.74,3.78,6.2,179.1,396.9,3.846,2.574,25.23,21.85,5.7,-99999,-99999,-99999,-99999,-99999,21.85
1976,6,3,20.6,24.3,18.4,2,1004.9,19.8,4.46,81.6,59,2.19,4.53,4.9,152.9,392.7,2.793,1.865,21.44,19.47,3,-99999,-99999,-99999,-99999,-99999,19.47
1976,6,4,20.9,22.5,19.1,6,1009.4,21.5,3.22,87,75,2.49,4.53,2.4,102.5,400.8,2.293,1.514,21.62,20.09,2,-99999,-99999,-99999,-99999,-99999,20.09
1976,6,5,18.8,21,16.4,37,1009,20,1.7,92.2,80,2.57,3.78,0,41.2,402.9,1.116,0.745,19.02,18.35,0,-99999,-99999,-99999,-99999,-99999,18.35
1976,6,6,20.5,25.7,15.6,3,1000.8,20.6,3.52,85.4,68,2.27,4.53,7.2,199.6,378,3.569,2.265,22.99,19.61,6.1,-99999,-99999,-99999,-99999,-99999,19.61
1976,6,7,21.2,24.6,19.2,0,1008.9,19.2,5.98,76.3,52,1.74,4.53,6.4,183.5,383.6,3.619,2.405,22.99,19.7,5.3,-99999,-99999,-99999,-99999,-99999,19.7
1976,6,8,22.6,25.6,18.9,0,1008.2,21.3,6.12,77.7,58,2.64,4.53,7.7,209.8,384.9,4.752,3.117,24.12,21.12,7.2,-99999,-99999,-99999,-99999,-99999,21.12
1976,6,9,23.4,24.9,21.8,8,1000.9,24.6,4.18,85.5,77,5.36,8.31,0.7,68.4,421.3,3.05,1.975,22.67,22.42,1.1,-99999,-99999,-99999,-99999,-99999,22.42
1976,6,10,24,26.9,21.9,3,1000.8,24.9,4.94,83.5,64,4.61,7.55,6.2,179.5,400.5,4.992,3.096,24.52,22.86,6.5,-99999,-99999,-99999,-99999,-99999,22.86
1976,6,11,23.7,26.6,21.9,0,1001.7,24.7,4.6,84.3,66,5.51,7.55,2.6,106.9,414.4,3.873,2.431,23.2,22.63,2.9,-99999,-99999,-99999,-99999,-99999,22.63
1976,6,12,20,21.6,18.8,2,1007.6,20.7,2.68,88.5,69,2.04,3.78,0,41.4,409.8,1.284,0.891,20.01,19.31,0,-99999,-99999,-99999,-99999,-99999,19.31
1976,6,13,18.9,20.9,16.8,8,1007.6,19.3,2.54,88.4,73,1.43,2.27,0,41.4,403.3,1.12,0.761,19.22,18.23,0,-99999,-99999,-99999,-99999,-99999,18.23
1976,6,14,19.1,22.6,16.3,4,1004,18.1,4.01,81.9,63,2.49,4.53,2.9,113,385.6,2.662,1.758,19.74,18.04,2.6,-99999,-99999,-99999,-99999,-99999,18.04
1976,6,15,18.6,21.9,15.3,24,1005.7,18.2,3.23,84.9,60,2.11,5.29,2.6,107,386.3,2.169,1.427,19.56,17.74,2,-99999,-99999,-99999,-99999,-99999,17.74
1976,6,16,18.2,22.5,15,0,1009.3,16.5,4.4,78.9,61,2.64,4.53,6.3,181.7,374,3.096,2.018,18.98,17.01,3.6,-99999,-99999,-99999,-99999,-99999,17.01
1976,6,17,20.3,24.4,16.6,0,1011.3,18.2,5.62,76.4,58,1.89,3.78,9.8,252.4,356.5,5.033,3.22,24.19,18.86,9.9,-99999,-99999,-99999,-99999,-99999,18.86
1976,6,18,20.6,23.9,18.3,0,1013,18.1,6.16,74.6,59,1.74,3.02,6.1,177.6,376.7,3.79,2.508,22.57,19.03,5.8,-99999,-99999,-99999,-99999,-99999,19.03
1976,6,19,19.8,22.2,17.7,0,1013.3,16.7,6.39,72.3,60,1.89,3.78,1.3,80.7,402.3,2.35,1.662,18.79,18.14,0.2,-99999,-99999,-99999,-99999,-99999,18.14
1976,6,20,19.5,22,17.3,0,1009.1,17.8,4.87,78.5,65,2.94,5.29,3,115.1,389.6,2.954,1.98,19.37,18.23,2.2,-99999,-99999,-99999,-99999,-99999,18.23
1976,6,21,20.4,24.6,16.4,0,1005.5,18.6,5.37,77.6,53,2.27,3.78,8.5,226.1,368.9,4.381,2.834,22.72,19.03,7.4,-99999,-99999,-99999,-99999,-99999,19.03
1976,6,22,24.1,26.9,21.3,1,995.2,25.6,4.42,85.3,70,5.89,8.31,3.8,131.2,413,4.249,2.593,23.83,23.08,3.9,-99999,-99999,-99999,-99999,-99999,23.08
1976,6,23,24.2,27,22,0,998.2,24.7,5.5,81.8,64,2.04,4.53,4.6,147.3,412.7,3.332,2.264,25.24,22.93,3.9,-99999,-99999,-99999,-99999,-99999,22.93
1976,6,24,19.4,21.9,17.7,27,997.9,22.5,0.03,99.9,96,1.96,5.29,0,41.5,406.9,0.648,0.39,20.47,19.39,0,-99999,-99999,-99999,-99999,-99999,19.39
1976,6,25,22.1,25.9,18.5,13,1001.6,23.9,2.7,89.9,75,3.17,6.04,0.9,72.6,416.6,1.862,1.241,22.22,21.45,0.5,-99999,-99999,-99999,-99999,-99999,21.45
1976,6,26,23.4,24.6,22.4,7,1004,25.2,3.58,87.6,79,4.38,6.8,1,74.6,423.5,2.455,1.628,22.98,22.56,0.7,-99999,-99999,-99999,-99999,-99999,22.56
1976,6,27,23.5,27.2,21.3,0,1005.1,24,4.95,82.9,63,1.96,3.78,6.7,189.5,396.6,4.04,2.663,25.92,22.34,6.5,-99999,-99999,-99999,-99999,-99999,22.34
1976,6,28,22,24.8,19.3,0,1007,18.6,7.84,70.4,59,2.64,4.53,8.1,217.7,374.1,5.382,3.566,23.14,20.07,8,-99999,-99999,-99999,-99999,-99999,20.07
1976,6,29,20.4,22.5,18.8,0,1007.7,18.9,5.07,78.9,65,1.51,2.27,2.3,100.7,399.7,2.201,1.498,20.83,19.11,1.4,-99999,-99999,-99999,-99999,-99999,19.11
1976,6,30,14.9,20.4,13.5,12,1010.1,15.7,1.24,92.7,85,3.17,3.78,0,41.4,380.7,1.042,0.658,15.19,14.54,0,-99999,-99999,-99999,-99999,-99999,14.54
1976,7,1,16.1,19,13.6,0,1010.9,13,5.3,71,55,3.02,4.53,7.5,205.5,338.8,4.542,2.837,17.65,14.59,7.4,-99999,-99999,-99999,-99999,-99999,14.59
1976,7,2,17.4,21.1,13.4,0,1009.2,13.6,6.27,68.4,52,2.79,5.29,13,316.2,321.8,6.262,3.869,20.77,15.66,12.5,-99999,-99999,-99999,-99999,-99999,15.66
1976,7,3,15,16.6,13.9,12,1005.5,14.7,2.35,86.2,70,3.32,6.04,0,41.3,373.3,1.799,1.145,15.18,14.31,0.6,-99999,-99999,-99999,-99999,-99999,14.31
1976,7,4,16.7,19.3,14.1,1,1005.3,14.7,4.31,77.3,67,2.87,5.29,1.8,90.4,379.7,2.448,1.649,16.29,15.49,1,-99999,-99999,-99999,-99999,-99999,15.49
1976,7,5,18.6,21.5,15.7,0,1007.8,19,2.43,88.7,67,1.13,2.27,2.2,98.4,392.8,1.423,0.915,20.09,17.95,0.9,-99999,-99999,-99999,-99999,-99999,17.95
1976,7,6,20.4,23.5,17.5,1,1003.8,20.7,3.27,86.4,68,1.36,3.02,0.5,64.1,406.7,1.497,1.008,21.02,19.57,0.3,-99999,-99999,-99999,-99999,-99999,19.57
1976,7,7,21.4,24.7,19,0,999.9,21.9,3.59,85.9,66,1.06,2.27,2.1,96.3,407.5,1.748,1.141,22.77,20.51,1.3,-99999,-99999,-99999,-99999,-99999,20.51
1976,7,8,24.1,29,20,0,1002.6,21.5,8.52,71.6,39,1.89,3.78,12.5,305.5,374.1,6.429,4.26,27.63,22.11,11.8,-99999,-99999,-99999,-99999,-99999,22.11
1976,7,9,23.4,27.1,19.3,0,1006.3,22.9,5.88,79.6,58,2.04,4.53,11.8,291.3,372.6,6.12,3.948,27.67,22.01,12,-99999,-99999,-99999,-99999,-99999,22.01
1976,7,10,23,25.1,21,8,1004.7,25.5,2.59,90.8,69,2.11,3.78,3.8,130.3,408.8,2.561,1.662,24.75,22.39,3.4,-99999,-99999,-99999,-99999,-99999,22.39
1976,7,11,23.2,23.9,22.9,87,1004.1,27.7,0.73,97.4,91,3.4,6.04,0,40.9,429.7,0.943,0.59,23.62,23.03,0,-99999,-99999,-99999,-99999,-99999,23.03
1976,7,12,24.5,25.8,23.4,28,1007,27.9,2.84,90.7,81,4.15,5.29,0.2,57.7,437.4,1.681,1.158,24.06,23.85,0,-99999,-99999,-99999,-99999,-99999,23.85
1976,7,13,25.5,27.5,24.1,2,1006.4,28.6,4.03,87.6,76,4.38,6.04,6.2,178.2,417.3,4.26,2.667,26.16,24.61,5.4,-99999,-99999,-99999,-99999,-99999,24.61
1976,7,14,26.4,29,24.7,0,1002.7,26.9,7.52,78.2,66,4.15,6.8,10.9,272.5,400,7.247,4.634,27.35,24.76,10.8,-99999,-99999,-99999,-99999,-99999,24.76
1976,7,15,24.8,26.7,23.2,0,1002.8,26.6,4.7,85,73,1.59,3.02,4.7,147.9,422.8,2.604,1.771,25.96,23.74,2.7,-99999,-99999,-99999,-99999,-99999,23.74
1976,7,16,23.1,24.5,22.2,4,1005.3,26,2.26,92,85,0.98,2.27,0.2,57.4,428.7,0.982,0.65,23.76,22.57,0,-99999,-99999,-99999,-99999,-99999,22.57
1976,7,17,25.5,29.4,21.8,1,1003.7,27.4,5.23,84,65,2.87,6.04,8.7,227.9,407.3,4.905,3.206,27.24,24.34,7.6,-99999,-99999,-99999,-99999,-99999,24.34
1976,7,18,23.2,25.8,20.5,0,1005.4,25.7,2.73,90.4,78,2.27,4.53,4.3,139.5,414.4,2.281,1.5,24.36,22.56,2.4,-99999,-99999,-99999,-99999,-99999,22.56
1976,7,19,20,20.9,17.7,61,1007.4,22.5,0.88,96.2,91,1.74,3.78,0,40.4,410.2,0.809,0.526,20.77,19.78,0,-99999,-99999,-99999,-99999,-99999,19.78
1976,7,20,18.8,20.7,17.2,8,1012.6,20.2,1.5,93.1,83,1.74,2.27,0,40.3,402.9,0.932,0.62,19.34,18.41,0,-99999,-99999,-99999,-99999,-99999,18.41
1976,7,21,22.9,27.1,19,0,1011.9,23.8,4.12,85.2,69,2.27,4.53,6.1,175.1,397.2,3.528,2.302,24.75,21.92,5.4,-99999,-99999,-99999,-99999,-99999,21.92
1976,7,22,25.8,29.1,23,0,1011,25.9,7.32,78,59,3.17,4.53,10.9,271.1,390.5,7.065,4.581,27.89,24.18,11.9,-99999,-99999,-99999,-99999,-99999,24.18
1976,7,23,25.6,29.3,23,0,1011,25.7,7.13,78.3,46,2.11,3.78,1.3,78.7,393.2,6.02,3.992,28.65,24.01,10.7,-99999,-99999,-99999,-99999,-99999,24.01
1976,7,24,25.7,29.5,21.9,0,1009.9,27,6.02,81.8,66,2.42,4.53,2.1,94.6,402.1,5.364,3.541,28.07,24.37,9,-99999,-99999,-99999,-99999,-99999,24.37
1976,7,25,27.4,31,24.7,0,1009.2,27.4,9.1,75.1,59,3.4,5.29,13.2,316.4,397.9,8.138,5.348,29.03,25.47,13.1,-99999,-99999,-99999,-99999,-99999,25.47
1976,7,26,27.2,30.9,24.3,0,1010.1,26.3,9.77,72.9,56,2.94,3.78,13.2,316.1,394.4,7.975,5.312,29.08,25.11,13.1,-99999,-99999,-99999,-99999,-99999,25.11
1976,7,27,26.2,29.4,23.6,0,1010.2,26.9,7.11,79.1,61,2.42,5.29,10.6,263.9,399,6.128,4.065,28.72,24.64,10.5,-99999,-99999,-99999,-99999,-99999,24.64
1976,7,28,26.2,29.6,23.2,0,1007.5,26.4,7.61,77.6,61,2.27,4.53,9.7,245.7,398.4,6.088,4.065,28.72,24.53,10.4,-99999,-99999,-99999,-99999,-99999,24.53
1976,7,29,26.8,30.8,23.2,0,1005.4,26.9,8.34,76.3,60,2.72,5.29,11.7,285.3,398.3,6.951,4.625,28.91,25,11.6,-99999,-99999,-99999,-99999,-99999,25
1976,7,30,27,30.6,24,0,1007.4,26.2,9.45,73.5,57,3.17,5.29,11.3,277,400,7.198,4.804,28.05,24.96,11,-99999,-99999,-99999,-99999,-99999,24.96
1976,7,31,27.1,30.2,24.5,0,1009.2,25.2,10.66,70.3,53,4.15,5.29,11.9,288.7,395.9,8.327,5.461,27.12,24.8,11.7,-99999,-99999,-99999,-99999,-99999,24.8
1976,8,1,27.8,32.1,24.7,0,1007.3,27.1,10.26,72.5,54,2.87,3.78,11.4,278.4,404.8,7.326,4.956,29,25.64,11.3,-99999,-99999,-99999,-99999,-99999,25.64
1976,8,2,27.8,31.7,24.7,0,1002.6,28.1,9.26,75.2,58,2.42,5.29,8.2,214.4,417,5.787,3.974,28.86,25.85,8.4,-99999,-99999,-99999,-99999,-99999,25.85
1976,8,3,24.4,26.6,20.8,20,998.7,27.7,2.86,90.6,71,2.11,4.53,0.1,53.2,436.7,1.28,0.907,24.31,23.75,0,-99999,-99999,-99999,-99999,-99999,23.75
1976,8,4,23.4,26.7,20.5,1,1002.3,23,5.78,79.9,52,1.81,3.78,5.4,158.3,419.5,2.333,1.634,23.17,22.04,1.2,-99999,-99999,-99999,-99999,-99999,22.04
1976,8,5,25.6,28.5,22,1,1001,27,5.83,82.3,67,2.42,3.78,4.8,146.1,426.2,3.118,2.159,25.72,24.31,2.9,-99999,-99999,-99999,-99999,-99999,24.31
1976,8,6,27.6,30.7,23.9,0,1000.4,26.9,10.03,72.8,64,4.3,6.04,7.6,201.4,421.8,6.245,4.229,26.42,25.47,6.4,-99999,-99999,-99999,-99999,-99999,25.47
1976,8,7,23.3,25.7,21.6,1,1002.8,24.7,3.91,86.3,75,1.43,3.78,3.8,125.8,412.2,2.288,1.523,24.73,22.38,2.7,-99999,-99999,-99999,-99999,-99999,22.38
1976,8,8,25.5,29,23.3,0,1008.5,25.6,7.03,78.5,57,1.74,3.02,8.6,220.5,402.7,4.606,3.092,27.78,23.93,7.7,-99999,-99999,-99999,-99999,-99999,23.93
1976,8,9,25.2,28.7,23.8,39,1005.7,27.7,4.36,86.4,71,2.79,5.29,2.1,91.8,433.8,2.235,1.564,24.92,24.23,0.9,-99999,-99999,-99999,-99999,-99999,24.23
1976,8,10,27.7,33.1,25.1,0,997.5,29.1,8.04,78.3,51,2.49,5.29,8.4,215.9,417.5,5.542,3.77,29,26.01,8.4,-99999,-99999,-99999,-99999,-99999,26.01
1976,8,11,26.6,29.1,24.2,0,1001.2,25.1,9.72,72.1,53,1.74,3.78,5.7,162.3,422.6,3.955,2.766,26.58,24.48,4.4,-99999,-99999,-99999,-99999,-99999,24.48
1976,8,12,25.9,29.6,23,0,1005.4,25.5,7.91,76.3,45,1.89,4.53,8.6,219.1,402.7,4.945,3.344,27.79,24.15,8.1,-99999,-99999,-99999,-99999,-99999,24.15
1976,8,13,27.1,30.9,23.1,0,1003,28,7.86,78.1,60,1.43,3.02,11,265.8,405.5,5.496,3.677,30.7,25.42,10.2,-99999,-99999,-99999,-99999,-99999,25.42
1976,8,14,25.8,29.2,23.2,0,1000.3,27.6,5.62,83.1,67,2.04,4.53,4.5,137.8,427.4,2.885,1.995,26.19,24.56,2.9,-99999,-99999,-99999,-99999,-99999,24.56
1976,8,15,21.5,23,20.6,0,1004.5,23.8,1.84,92.8,87,2.27,3.78,0,37.5,418.9,1.041,0.711,21.65,21.05,0,-99999,-99999,-99999,-99999,-99999,21.05
1976,8,16,22.9,25.7,20.3,0,1005,24.2,3.72,86.7,73,1.13,2.27,2.4,96,417.6,1.64,1.087,23.78,22.01,1.1,-99999,-99999,-99999,-99999,-99999,22.01
1976,8,17,22.8,25.5,20.5,0,1008.1,22,5.75,79.3,67,3.02,5.29,8.4,213.1,386.9,4.37,2.847,23.63,21.42,6.6,-99999,-99999,-99999,-99999,-99999,21.42
1976,8,18,23,25.6,19.3,2,1012.6,20.4,7.69,72.6,61,2.19,3.78,7.5,195.1,399,3.632,2.5,22.8,21.16,4,-99999,-99999,-99999,-99999,-99999,21.16
1976,8,19,25.1,28.5,22.1,0,1011.5,24.4,7.47,76.6,59,2.11,3.78,10.3,249.2,394.1,4.997,3.345,26.88,23.41,8.5,-99999,-99999,-99999,-99999,-99999,23.41
1976,8,20,26.8,30.2,24.3,0,1009.1,26.5,8.74,75.2,60,2.79,4.53,9.7,237,403.6,5.965,4.019,27.71,24.91,9.3,-99999,-99999,-99999,-99999,-99999,24.91
1976,8,21,27.5,30.8,24.1,0,1007.4,27.8,8.91,75.7,60,2.11,3.78,11.3,267.6,403.1,6.29,4.251,29.8,25.61,11.1,-99999,-99999,-99999,-99999,-99999,25.61
1976,8,22,27.8,31.2,24.3,0,1007.4,28.4,8.96,76,62,2.79,4.53,11.5,270.8,407.2,6.552,4.412,29.1,25.92,10.7,-99999,-99999,-99999,-99999,-99999,25.92
1976,8,23,28.3,31.4,26,0,1006.1,27.7,10.76,72,60,4.76,7.55,12,279.9,404.8,8.451,5.508,27.8,26.06,11.7,-99999,-99999,-99999,-99999,-99999,26.06
1976,8,24,27.8,32.1,21.6,6,1005.1,27,10.36,72.3,57,4.61,6.8,10.8,256.1,405.6,7.701,5.051,27.16,25.61,10.3,-99999,-99999,-99999,-99999,-99999,25.61
1976,8,25,21.9,23.1,21.1,2,1011.7,24.7,1.58,94,87,1.89,3.78,0,35.9,421.3,0.899,0.609,22.2,21.52,0,-99999,-99999,-99999,-99999,-99999,21.52
1976,8,26,21,24.2,18.6,30,1011.4,22.5,2.37,90.5,77,2.72,7.55,0.2,50.9,415.6,1.212,0.84,20.78,20.41,0,-99999,-99999,-99999,-99999,-99999,20.41
1976,8,27,21.6,24.6,18.5,0,1008.4,20.6,5.2,79.8,62,2.27,3.78,5.6,154.3,400.1,2.593,1.77,21.53,20.31,2.4,-99999,-99999,-99999,-99999,-99999,20.31
1976,8,28,22.8,25.7,20.7,15,997.6,25.5,2.25,91.9,77,2.27,4.53,3.7,117.5,409.1,2.039,1.313,23.97,22.26,2.7,-99999,-99999,-99999,-99999,-99999,22.26
1976,8,29,23.3,26.7,20.6,0,1004.5,17.3,11.31,60.5,46,2.34,4.53,11.7,270.1,358,6.37,4.273,24,20.58,11,-99999,-99999,-99999,-99999,-99999,20.58
1976,8,30,21.1,23.9,18.9,15,1005.9,21.4,3.62,85.5,70,1.74,3.02,0,35.1,415.9,1.289,0.911,20.66,20.2,0,-99999,-99999,-99999,-99999,-99999,20.2
1976,8,31,20.9,23.6,17.6,11,1002.7,21.7,3.02,87.8,71,2.34,3.78,0.3,51.6,410,1.489,1.024,20.77,20.14,0.2,-99999,-99999,-99999,-99999,-99999,20.14
1976,9,1,24.6,28.7,21.3,0,1006.3,24.3,6.63,78.6,62,1.96,3.78,9.4,224.2,394.1,4.246,2.829,26.25,23.08,7.5,-99999,-99999,-99999,-99999,-99999,23.08
1976,9,2,22.9,25.3,20.9,0,1009,23.8,4.12,85.2,74,2.34,3.78,2.2,87.1,422.7,1.711,1.213,22.36,21.92,0.1,-99999,-99999,-99999,-99999,-99999,21.92
1976,9,3,22.1,23.6,20.2,9,1007.7,23.7,2.9,89.1,82,1.96,3.02,0,34.4,422.1,1.165,0.821,21.85,21.4,0,-99999,-99999,-99999,-99999,-99999,21.4
1976,9,4,20.5,22.3,18.6,19,1005.2,21.7,2.42,90,78,2.87,4.53,0,34.2,412.5,1.22,0.846,20.18,19.89,0,-99999,-99999,-99999,-99999,-99999,19.89
1976,9,5,21.5,24.6,19.5,0,1008.9,19.6,6.04,76.4,66,2.87,4.53,5.1,140.6,388,3.419,2.292,21.21,20,4.1,-99999,-99999,-99999,-99999,-99999,20
1976,9,6,22.6,26.3,19.1,0,1011.5,20.6,6.82,75.1,56,1.66,3.02,11.1,252.6,368.6,4.41,2.874,25.14,20.95,9.2,-99999,-99999,-99999,-99999,-99999,20.95
1976,9,7,23.8,27.5,19.3,7,1010.1,23,6.48,78,55,1.51,3.02,8.4,201.3,386,3.903,2.562,26.06,22.29,7.7,-99999,-99999,-99999,-99999,-99999,22.29
1976,9,8,24.8,28.2,21.7,15,1007.7,27.5,3.8,87.9,78,2.42,4.53,5.4,144.6,413.4,2.829,1.863,25.76,23.94,4.3,-99999,-99999,-99999,-99999,-99999,23.94
1976,9,9,26.2,28.5,24.1,14,1006,30.9,3.11,90.9,78,3.78,6.04,1.3,67.9,437.1,2.162,1.439,26.13,25.53,1.6,-99999,-99999,-99999,-99999,-99999,25.53
1976,9,10,27.1,30.5,25.1,0,1008.8,30.3,5.56,84.5,64,3.1,5.29,10.3,234.4,408.2,5.235,3.4,28.61,25.92,9.6,-99999,-99999,-99999,-99999,-99999,25.92
1976,9,11,26.9,30.3,24.3,0,1007.4,30.5,4.94,86.1,67,3.02,4.53,7.2,176.2,416.6,4.198,2.75,27.95,25.85,7.1,-99999,-99999,-99999,-99999,-99999,25.85
1976,9,12,23.1,25.5,20.3,0,1008.3,26.3,1.96,93.1,86,2.64,3.78,2.1,81.6,416.8,1.569,1.015,23.64,22.64,1.5,-99999,-99999,-99999,-99999,-99999,22.64
1976,9,13,19.8,22.4,18.9,24,1006.6,23.09,0,100,95,2.72,4.53,0,32.5,408.9,0.474,0.263,20.43,19.8,0,-99999,-99999,-99999,-99999,-99999,19.8
1976,9,14,24.3,26.5,23.1,59,999.8,28.1,2.28,92.5,80,3.7,6.04,3.8,112,416.6,2.283,1.423,24.84,23.78,3.1,-99999,-99999,-99999,-99999,-99999,23.78
1976,9,15,23.6,26.9,21,0,1002.8,24.1,5.03,82.7,73,2.64,5.29,10.4,231.9,379.5,4.416,2.822,25.36,22.42,9.1,-99999,-99999,-99999,-99999,-99999,22.42
1976,9,16,23,26.3,21,0,1003.5,22.8,5.29,81.2,65,2.19,3.78,9.5,214.6,376.9,4.018,2.595,24.84,21.74,8.4,-99999,-99999,-99999,-99999,-99999,21.74
1976,9,17,22.6,27.4,19.8,0,999.8,19.5,7.92,71.1,42,2.27,4.53,6.7,163,376.4,4.122,2.76,22.76,20.68,6.9,-99999,-99999,-99999,-99999,-99999,20.68
1976,9,18,22.8,27.3,18,0,1006.5,15.7,12.05,56.6,38,1.89,4.53,11.1,241.7,350.8,5.469,3.66,22.96,19.86,10.3,-99999,-99999,-99999,-99999,-99999,19.86
1976,9,19,21.7,25.1,18.3,1,1013.8,18.9,7.06,72.8,58,2.42,3.78,8.3,190.4,368.6,4.036,2.663,22.07,19.95,7.2,-99999,-99999,-99999,-99999,-99999,19.95
1976,9,20,21.8,26.1,18.7,0,1007.8,21.9,4.22,83.9,67,1.96,5.29,4.7,125,397,2.192,1.458,22.19,20.77,3,-99999,-99999,-99999,-99999,-99999,20.77
1976,9,21,21.2,25.4,16.9,9,1002.2,23.2,1.98,92.2,82,2.27,5.29,2,76.2,407.5,1.259,0.823,21.56,20.71,0.9,-99999,-99999,-99999,-99999,-99999,20.71
1976,9,22,16.4,16.9,16,24,1002.3,18.5,0.15,99.2,93,1.89,3.02,0,30.6,388.9,0.414,0.239,17.09,16.36,0,-99999,-99999,-99999,-99999,-99999,16.36
1976,9,23,18.7,23.4,14.7,0,1004.9,13.7,7.87,63.5,42,2.64,5.29,8.6,192.3,336.4,4.516,2.937,18.59,16.58,8.4,-99999,-99999,-99999,-99999,-99999,16.58
1976,9,24,19,22.5,14.5,0,1011.1,12.4,9.57,56.4,37,3.17,5.29,11.3,239.1,320.4,5.886,3.791,18.32,16.43,10.8,-99999,-99999,-99999,-99999,-99999,16.43
1976,9,25,18.5,22.5,14.3,0,1015.7,14.9,6.4,70,54,3.25,5.29,9.9,213.4,328.6,4.775,2.979,19.01,16.78,10,-99999,-99999,-99999,-99999,-99999,16.78
1976,9,26,18.1,21.7,15.1,0,1017.3,15.9,4.87,76.6,58,3.02,4.53,6.1,145.9,355.6,3.127,1.998,18.06,16.78,5.3,-99999,-99999,-99999,-99999,-99999,16.78
1976,9,27,17,19.4,15,1,1013.1,15.6,3.78,80.5,70,5.13,7.55,0,29.5,391.2,2.296,1.518,15.53,15.95,0,-99999,-99999,-99999,-99999,-99999,15.95
1976,9,28,16,17,15,35,1000.8,17.9,0.28,98.4,90,5.29,9.06,0,29.3,386.5,0.522,0.266,16.22,15.92,0,-99999,-99999,-99999,-99999,-99999,15.92
1976,9,29,19.9,24.7,14.3,0,1004.4,17.8,5.44,76.6,50,2.04,4.53,9.9,209.3,336.8,4.125,2.581,22.28,18.49,10.9,-99999,-99999,-99999,-99999,-99999,18.49
1976,9,30,19.6,22.6,15.6,0,1009.9,19.2,3.61,84.2,68,1.51,2.27,7,158.4,360,2.522,1.559,21.73,18.66,6.6,-99999,-99999,-99999,-99999,-99999,18.66
